waterfront,view,condition,grade,yr_built,yr_renovated
0,0,3,7,1910,1987
0,0,4,7,1967,0
0,0,3,9,1986,0
0,0,3,9,1997,0
0,0,4,7,1958,0
0,0,4,6,1954,0
0,0,3,7,1992,0
1,4,4,12,1991,0
0,0,5,7,1972,0
0,0,3,7,1962,0
0,0,3,7,1975,0
0,0,4,8,1996,0
0,2,3,8,2012,0
0,0,5,7,1963,0
0,0,3,10,2006,0
0,0,3,7,1952,0
0,2,3,10,1996,0
0,0,3,9,2002,0
0,0,5,7,1957,0
0,0,4,7,1918,0
0,0,3,7,1967,0
0,0,5,7,1964,0
0,0,3,8,1976,0
0,0,3,7,2002,0
0,3,3,9,1995,0
0,0,3,8,2009,0
0,1,4,8,1964,0
0,0,3,7,2002,0
0,0,3,9,1987,0
0,0,3,8,1967,0
0,0,5,8,1949,0
0,0,4,9,1985,0
0,0,3,8,1980,0
0,0,3,6,1977,0
0,0,3,7,1999,0
0,0,3,7,1965,0
0,0,3,7,1988,0
1,4,3,8,1938,0
0,0,3,8,1950,0
0,3,3,9,1994,0
0,0,4,7,1950,1982
0,1,4,7,1942,0
0,0,3,11,1994,0
0,0,3,7,1902,0
0,0,3,6,1947,0
0,0,3,7,1999,0
0,0,3,8,1984,0
0,2,4,9,1978,0
0,0,5,8,1970,0
0,0,4,7,1903,0
0,0,3,7,1965,0
0,0,5,10,1965,0
0,0,4,7,1992,0
0,0,3,7,1978,0
0,4,5,8,1958,0
0,0,3,8,1992,0
0,0,3,7,1999,0
0,0,4,8,1989,0
0,0,3,8,1977,0
0,0,3,8,1988,0
0,0,3,10,2000,0
0,0,3,7,1953,0
0,0,5,7,1947,0
0,0,4,6,1927,0
0,0,4,7,1956,0
0,0,3,5,1943,1989
0,0,5,7,1990,0
0,0,5,7,1955,0
0,0,4,7,1978,0
0,0,3,9,2000,0
0,0,4,7,1977,0
0,0,3,7,1974,0
0,0,4,8,1962,0
0,0,4,7,1932,0
0,0,4,7,1940,0
0,0,3,8,1955,0
0,0,3,7,1971,0
0,0,4,5,1942,0
0,2,4,11,1928,0
0,3,3,8,1979,0
0,0,2,7,1961,0
0,0,3,8,1990,0
0,0,4,6,1934,0
0,0,3,7,2005,0
0,0,4,8,1978,0
0,0,3,10,1988,0
0,0,4,7,1954,0
0,0,4,7,1940,0
0,0,5,8,1976,0
0,0,3,7,1962,0
0,0,3,9,1990,0
0,0,4,8,1970,0
0,0,3,11,1991,0
0,0,3,7,1967,0
0,0,3,7,1967,0
0,0,3,7,1913,0
0,0,3,7,1918,0
0,0,3,7,1996,0
0,0,3,7,1973,0
0,0,4,9,1974,0
0,0,3,8,1990,0
0,0,4,7,1975,0
0,0,4,8,1990,0
0,0,3,7,2005,0
0,0,4,9,1981,0
0,0,4,8,1929,0
0,0,4,7,1977,0
0,0,3,8,1977,0
0,0,3,7,2002,0
0,1,5,6,1950,0
0,0,3,9,2006,0
0,0,5,8,1977,0
0,0,3,12,1990,0
0,0,4,6,1940,0
0,0,3,7,1961,0
0,0,3,7,1961,0
0,0,3,9,2014,0
0,1,5,9,1952,1998
0,0,3,7,1992,0
0,3,4,8,1954,0
0,0,4,7,1965,0
0,0,3,8,2004,0
0,0,4,7,1975,0
0,0,4,8,1951,0
0,0,4,9,1993,0
0,0,3,9,1997,0
0,0,3,7,1971,0
0,0,4,7,1963,0
0,0,3,7,1989,0
0,2,3,8,1971,2011
0,0,3,7,1982,0
0,0,3,8,1995,0
0,0,4,6,1912,0
0,0,4,6,1912,0
0,0,3,8,2007,0
0,0,3,7,1981,0
0,0,4,7,1959,0
0,0,4,7,1958,0
0,0,4,7,1937,0
0,0,4,7,1962,0
0,0,3,6,1918,0
0,0,3,9,1907,2011
0,0,3,6,1948,0
0,0,3,7,1976,0
0,0,3,7,1987,0
0,0,3,5,1946,0
0,0,3,7,1985,0
0,0,3,8,1928,0
0,0,4,7,1928,0
0,0,4,7,1962,0
0,0,4,6,1944,0
0,0,4,7,1965,0
0,0,4,8,1959,0
0,0,4,8,1966,0
0,0,3,7,1952,0
0,0,3,8,1990,0
0,0,4,9,1987,0
0,0,4,9,1954,0
0,0,4,7,1907,0
0,0,3,6,1913,0
0,0,3,7,1954,0
0,0,5,6,1966,0
0,2,3,8,1928,0
0,0,3,7,1978,0
0,0,3,7,1999,0
0,0,3,6,1947,0
0,0,3,7,2006,0
0,0,3,8,2004,0
0,0,3,7,1941,0
0,0,3,8,1968,0
0,0,3,7,1967,2014
0,0,3,9,2006,0
0,0,5,7,1928,0
0,0,4,7,1966,0
0,0,4,8,1974,0
0,0,4,7,1961,0
0,0,3,9,1954,2004
0,0,3,8,1969,0
0,0,4,6,1966,0
0,0,3,9,2014,0
0,0,3,7,1986,0
0,0,3,6,1956,0
0,0,3,6,1956,0
0,0,3,7,2008,0
0,0,3,7,1977,0
0,0,4,9,1977,0
0,0,3,7,1974,0
0,0,3,6,1937,0
0,0,3,6,1953,0
0,0,3,7,1986,0
0,0,3,7,1976,0
0,0,4,7,1910,0
0,0,4,10,1927,0
1,4,3,11,1998,0
0,0,3,8,2014,0
0,0,4,7,1901,0
0,0,4,7,1979,0
0,0,3,7,2010,0
0,0,4,7,1959,0
0,0,3,7,1969,0
0,1,4,7,1912,0
0,0,4,6,1953,0
0,1,3,8,1941,0
0,0,3,7,1948,1976
0,3,5,9,1914,0
0,0,3,10,1994,0
0,0,3,11,2001,0
0,0,3,8,2000,0
0,0,5,7,1967,0
0,0,3,7,1960,0
0,0,5,6,1969,0
0,0,3,11,1998,0
0,4,3,8,1955,2015
0,0,3,10,2004,0
0,0,4,8,1977,0
0,0,4,8,1976,0
0,0,4,7,1967,0
1,4,3,12,1975,1990
0,0,5,7,1910,0
0,0,3,10,2005,0
0,0,3,8,1980,0
0,0,3,10,1994,0
0,0,5,6,1947,0
0,3,5,9,1963,0
0,0,3,9,1992,0
0,0,3,7,2004,0
0,0,3,9,2002,0
0,0,3,7,1979,2014
0,0,3,8,1986,0
0,0,3,7,1942,0
0,0,3,7,1989,0
0,0,4,7,1990,0
0,0,3,9,1990,0
0,0,3,7,1951,0
0,0,3,9,1979,0
0,0,3,6,1940,0
0,0,4,7,1959,0
0,0,1,4,1950,0
0,0,3,9,2005,0
0,0,3,8,1987,0
0,0,3,10,1992,0
0,2,4,6,1925,0
0,0,3,7,1988,0
0,0,4,7,1959,0
0,0,3,9,2006,0
0,0,3,9,2000,0
0,0,4,7,1926,0
0,0,5,9,1963,0
0,0,3,9,1987,0
0,0,3,8,1979,0
0,0,3,8,2006,0
0,0,3,6,1939,0
0,3,4,9,1958,0
0,0,4,7,1959,0
0,1,3,9,1977,0
0,0,3,8,2009,0
0,2,4,8,1922,0
0,0,3,8,1992,0
0,0,3,10,1981,0
0,3,5,8,1913,0
0,0,3,6,1977,0
0,0,4,7,1919,0
0,0,3,7,1995,0
0,0,5,7,1960,0
0,0,4,7,1961,0
0,0,3,9,1998,0
0,0,3,7,1952,0
0,0,4,7,1979,0
0,0,3,7,1900,0
0,0,3,9,1992,0
0,0,3,10,1997,0
0,0,4,7,1976,0
0,0,3,7,2003,0
0,0,4,6,1913,0
0,0,3,7,1930,0
0,0,3,7,1962,0
0,1,3,8,1948,1984
0,0,3,8,1977,0
0,0,4,7,1949,0
0,0,3,10,1999,0
0,0,3,8,2003,0
0,0,3,8,2001,0
0,0,3,8,2007,0
0,0,4,8,1966,0
0,0,4,7,1924,0
0,0,3,6,1929,0
0,0,3,7,1958,0
0,0,4,7,1900,0
0,0,3,7,1998,0
0,2,5,9,1957,0
0,0,4,9,1989,0
0,0,3,7,1988,0
0,0,3,9,1987,0
0,0,4,9,1966,0
0,0,3,7,1924,0
0,0,3,8,1964,0
0,0,4,8,1941,0
0,0,3,8,1929,0
0,0,4,5,1934,0
0,0,5,7,1911,0
0,0,3,10,1991,0
0,0,4,6,1948,0
0,0,3,8,2007,0
0,0,4,7,1969,0
0,0,4,7,1970,0
0,0,3,9,2007,0
0,0,3,7,1976,2009
0,1,3,8,1948,0
0,0,3,7,1967,0
0,0,3,7,1978,0
0,0,4,8,1969,0
0,0,3,8,1998,0
0,0,4,7,1968,0
0,4,5,6,1908,0
0,0,4,8,1956,0
0,0,3,7,1967,0
0,0,3,8,2008,0
0,0,3,7,1968,0
0,0,3,9,1919,2004
0,0,3,7,1981,0
0,0,3,7,2006,0
0,0,3,7,1979,0
0,0,3,8,1976,0
0,0,3,11,1998,0
0,0,4,6,1912,0
0,0,3,7,1947,0
0,0,3,7,1956,0
0,0,3,7,1956,0
0,0,4,7,1919,0
0,4,3,10,1976,0
0,0,3,7,1985,0
0,0,3,7,2000,0
0,0,3,8,1990,0
0,0,3,7,1977,0
0,0,3,8,2001,0
0,0,3,6,1947,0
0,0,3,6,1947,0
0,0,3,7,1961,0
0,0,3,8,1987,0
0,0,4,7,1956,0
0,0,3,6,1977,0
0,0,3,6,1943,0
0,0,3,7,1950,0
0,0,3,8,2006,0
0,0,4,6,1954,0
0,1,4,8,1947,0
0,0,3,7,1942,0
0,0,3,8,2003,0
0,0,3,9,1989,0
0,0,4,7,1965,0
1,4,3,7,1957,0
0,0,3,7,2009,0
0,0,3,9,1997,0
0,4,3,12,1992,0
0,0,3,9,2001,0
0,0,3,8,2008,0
0,0,3,11,2002,0
0,0,4,8,1989,0
0,0,3,7,1978,0
0,0,4,9,1968,0
0,3,3,9,1918,0
0,2,4,10,1985,0
0,0,3,9,1988,0
0,0,3,9,1997,0
0,0,3,7,1928,0
1,4,3,7,1934,1958
0,0,4,8,1977,0
0,0,4,8,1967,0
0,0,4,7,1976,0
0,0,3,7,1962,0
0,0,3,7,1978,0
0,0,4,6,1924,0
0,0,5,7,1926,0
0,2,3,11,1996,0
0,0,3,7,2000,0
0,0,4,7,1970,0
0,0,3,7,1956,0
0,0,3,8,1960,0
0,0,4,7,1980,0
0,0,4,7,1978,0
0,0,5,6,1917,0
0,0,4,7,1978,0
0,0,4,8,2002,0
0,0,3,7,1951,0
0,0,3,7,1952,0
0,0,3,7,1996,0
0,0,3,7,1958,0
0,1,4,7,1968,0
0,0,4,7,1940,0
0,0,3,6,1949,0
0,0,5,7,1912,0
0,0,3,8,1968,0
0,0,4,6,1916,0
0,2,3,10,1999,0
0,0,3,8,1986,0
0,0,5,7,1947,0
0,0,3,7,1972,0
0,0,3,7,1910,1975
0,0,4,8,1980,0
1,4,3,10,1980,0
0,0,3,7,2001,0
0,0,3,6,1949,0
0,0,4,7,1964,0
0,0,4,7,1987,0
0,0,4,6,1969,0
0,0,3,7,1928,0
0,0,3,8,1948,0
0,0,3,7,1957,0
0,0,3,8,1988,0
0,0,3,8,1990,0
0,0,3,7,1959,0
0,0,4,7,1923,0
0,0,3,7,1953,2014
0,1,3,9,2006,0
0,0,4,7,1961,0
0,0,3,8,1980,0
0,0,4,6,1973,0
0,1,4,7,1918,1986
0,0,3,7,1986,0
0,0,3,6,1949,0
0,0,3,8,1980,0
0,0,3,7,1990,0
0,0,3,8,2011,0
0,0,4,7,1926,0
0,0,3,7,2000,0
0,2,5,8,1932,0
0,0,3,7,1956,0
0,0,4,8,1968,0
0,0,4,7,1926,0
0,0,3,9,2003,0
0,1,3,8,2002,0
0,0,3,9,2003,0
0,0,5,7,1972,0
0,0,5,7,1948,0
0,0,3,8,2008,0
0,0,4,6,1950,0
0,0,4,7,1978,0
0,3,3,11,2005,0
0,0,4,6,1964,0
0,0,5,6,1942,0
0,0,3,9,2004,0
0,0,3,7,1909,0
0,0,3,7,1953,2003
0,3,5,9,1952,0
0,0,3,9,1990,0
0,0,4,6,1953,0
0,0,2,6,1949,0
0,0,3,7,1979,0
0,0,3,7,2001,0
0,1,4,9,1946,0
0,0,3,7,1961,0
0,0,4,9,1987,0
0,0,4,7,1958,0
0,0,3,8,2004,0
0,0,4,8,1966,0
0,0,3,10,1991,0
0,0,3,7,1920,2010
0,0,3,10,1979,0
0,0,3,8,2000,0
0,0,3,9,1995,0
0,2,3,8,2005,0
0,1,3,7,1963,0
0,0,3,7,1964,0
0,0,4,7,1951,0
0,0,4,7,1960,0
0,0,4,7,1963,0
0,0,3,7,1957,0
0,0,3,7,1961,0
0,0,4,7,1957,0
0,2,3,8,1968,2005
0,0,3,10,1990,0
0,0,4,7,1976,0
0,0,3,8,2000,0
0,0,3,8,1964,0
0,0,3,6,1930,0
0,0,3,7,1950,0
0,0,3,6,1943,0
0,0,3,7,1980,0
0,0,3,8,1987,0
0,0,3,9,2000,0
0,2,3,8,1951,0
0,2,3,7,1957,0
0,1,4,9,1973,0
0,0,3,8,1989,0
0,0,3,7,1950,0
0,0,3,8,1996,0
0,0,3,8,2005,0
0,0,3,8,2005,0
0,0,3,6,1936,0
0,0,4,8,1964,0
0,0,3,6,1911,0
0,0,3,8,1996,0
0,0,3,7,1931,0
0,0,4,7,1989,0
0,0,3,7,1952,0
0,0,3,7,1978,0
0,2,3,7,1962,0
0,0,3,7,1956,0
0,0,3,7,1952,0
0,0,4,7,1967,0
0,0,5,8,1968,0
0,0,3,6,1992,0
0,0,4,11,1977,0
0,0,3,8,2012,0
0,0,3,7,1957,0
0,0,4,8,1964,0
0,0,4,6,1967,0
0,0,3,8,2014,0
0,0,3,7,1978,0
0,0,3,6,1958,0
0,0,3,6,1920,0
0,0,3,6,1950,0
0,0,4,8,1969,0
0,0,5,8,1906,0
0,0,3,6,1952,0
0,0,3,7,1996,0
0,0,5,8,1984,0
0,0,4,7,1926,0
0,0,4,8,1958,0
0,2,3,7,1955,0
0,1,5,7,1910,0
0,0,4,6,1942,0
0,2,5,8,1986,0
0,0,4,6,1948,0
0,0,3,7,2001,0
0,0,3,7,1979,0
0,0,3,7,1979,0
0,0,3,8,1978,0
0,0,5,7,1969,0
0,0,4,8,1963,0
0,0,4,7,1920,0
0,0,4,6,1954,0
0,0,3,8,2005,0
0,0,5,7,1947,0
0,0,3,9,2000,0
0,0,3,8,2013,0
0,0,4,7,1957,0
0,0,3,8,1951,0
0,0,3,8,1951,0
0,0,3,8,1987,0
0,0,3,7,2000,0
0,2,4,8,1953,0
0,0,3,9,1998,0
0,0,3,7,1964,0
0,0,4,6,1967,0
0,0,3,9,1999,0
0,0,3,7,2003,0
0,0,3,8,1998,0
0,0,3,7,1946,0
0,0,3,8,2004,0
0,3,3,10,1929,0
0,1,4,8,1949,0
0,0,4,7,1988,0
0,0,5,8,1925,0
0,2,3,9,2001,0
0,0,3,7,1986,0
0,0,3,9,1999,0
0,0,3,8,1983,0
0,0,3,8,2006,0
0,0,3,9,2001,0
0,0,3,7,2012,0
0,0,3,9,1991,0
0,0,5,8,1952,0
0,3,3,12,1995,0
0,0,3,9,1994,0
0,0,3,7,1951,0
0,0,5,7,1959,0
0,0,3,8,1984,0
0,0,3,9,2000,0
0,0,4,8,1937,0
0,0,3,7,1950,0
0,0,5,7,1941,0
0,0,3,7,1993,0
0,0,3,7,1968,2014
0,0,5,7,1946,0
0,0,5,6,1918,0
0,0,4,7,1908,0
0,0,3,7,1906,0
0,0,4,7,1977,0
0,0,3,7,1957,0
0,0,4,7,1972,0
0,0,3,7,1963,0
0,0,3,9,1993,0
0,3,3,8,1948,0
0,0,4,7,1968,0
0,2,3,7,1993,0
0,2,3,7,1988,0
0,0,3,8,1957,0
0,0,3,7,1990,0
0,0,3,9,2000,0
0,0,3,8,2012,0
0,0,3,5,1920,0
0,0,3,6,1950,1987
0,3,4,9,1977,0
0,0,3,9,1986,0
0,0,3,9,2014,0
0,0,3,8,2006,0
0,0,4,7,1952,0
0,0,3,8,1934,0
0,0,5,8,1918,0
0,0,3,7,1956,0
0,0,3,7,1980,0
0,0,3,9,1990,0
0,0,4,9,1990,0
0,0,3,9,2006,0
0,0,3,6,1917,0
0,1,3,10,2000,0
0,0,3,7,1953,0
0,0,4,7,1974,0
0,0,3,6,1900,0
0,0,3,7,1984,0
0,0,3,7,1965,0
0,0,4,7,1958,0
0,0,3,8,1968,0
0,0,5,7,1946,0
0,0,3,7,1966,0
0,2,3,7,1975,0
0,0,3,6,1945,0
0,0,3,7,1962,0
0,0,3,7,1986,0
0,2,4,9,1976,0
0,0,3,7,1990,0
0,0,3,10,1990,0
0,0,3,9,1991,0
0,2,4,7,1973,0
0,2,3,10,1988,0
0,0,4,8,1983,0
0,0,3,8,1901,0
0,0,4,7,1976,0
0,0,3,7,1910,2003
0,0,3,9,1992,0
0,0,3,9,2000,0
0,0,5,6,1914,0
0,0,4,8,1982,0
0,0,3,10,1999,0
0,2,3,10,1998,0
0,0,3,8,1949,0
0,0,2,6,1919,0
0,0,4,7,1968,0
0,0,3,7,1994,0
0,0,3,8,1999,0
0,0,5,7,1969,0
0,0,3,7,1930,1973
0,0,3,8,1997,0
0,0,5,7,1948,0
0,2,5,10,1982,0
0,0,4,8,1973,0
0,0,4,6,1973,0
0,0,3,8,1987,0
0,0,3,9,1951,0
0,2,3,8,1956,0
0,0,3,8,1967,0
0,0,4,7,1954,0
0,0,3,7,1980,0
0,0,3,8,1902,0
0,0,4,7,1950,0
0,0,4,7,1968,0
0,0,4,6,1947,0
0,0,3,8,1971,0
0,0,4,8,1979,0
0,0,3,7,2009,0
0,2,3,10,1980,0
0,0,3,9,2003,0
0,0,3,6,1907,0
0,0,3,6,1924,0
0,0,3,8,1980,0
0,0,5,7,1909,0
0,0,4,7,1977,0
0,0,3,7,1968,0
0,0,3,8,2001,0
0,2,3,9,2000,0
0,0,4,7,1960,0
0,0,3,10,1978,0
0,0,3,7,1949,2013
0,0,3,8,2004,0
0,0,3,7,2004,0
0,0,4,7,1984,0
0,0,4,7,1977,0
0,0,3,6,1943,0
0,0,5,7,1947,0
0,0,4,7,1977,0
0,2,3,8,2008,0
0,0,4,8,1966,0
0,0,3,8,1996,0
0,0,4,7,1997,0
0,0,4,7,1947,0
0,0,3,7,1948,0
0,0,3,7,1952,0
0,0,5,6,1960,0
0,0,3,8,1992,0
0,0,3,7,1946,0
0,0,3,7,1957,0
0,0,3,6,1913,1945
0,0,5,8,1989,0
0,0,3,6,1980,0
0,0,3,9,1984,0
0,2,5,9,1929,0
0,0,3,9,1994,0
0,2,3,9,1998,0
0,0,4,7,1962,0
0,0,3,7,1926,0
0,0,4,7,1953,0
0,0,4,7,1988,0
0,0,3,7,1922,1990
0,0,4,6,1945,0
0,0,3,7,1929,0
0,0,4,6,1941,0
0,0,3,8,2008,0
0,0,3,8,2011,0
0,0,3,8,1968,0
0,0,3,9,1989,0
0,0,3,8,1998,0
1,4,3,9,1956,0
0,0,4,8,1980,0
0,0,3,10,1988,0
0,0,3,8,1990,0
0,0,4,6,1918,0
0,2,3,7,1971,0
0,2,3,12,1998,0
0,0,4,7,1957,0
0,0,3,7,1962,0
0,0,3,8,1977,0
0,0,3,7,1936,0
0,0,1,5,1943,0
0,1,4,8,1950,0
0,0,3,7,1963,0
0,2,3,6,1925,0
0,0,4,7,1958,0
0,0,4,8,1982,0
0,0,4,6,1967,0
0,0,4,7,1964,0
0,0,4,8,1941,0
0,0,3,8,1901,1987
0,0,4,8,1979,0
0,0,3,7,1976,0
0,0,5,7,1969,0
0,0,3,7,2010,0
0,0,4,6,1943,0
0,0,5,7,1964,0
0,0,3,7,1990,0
0,0,3,7,1987,0
0,0,3,5,1948,0
0,0,4,8,1968,0
0,2,3,12,1990,0
0,0,3,9,2004,0
0,0,3,6,1908,0
0,0,3,8,2001,0
0,2,5,8,1928,0
0,0,3,7,1961,0
0,0,3,6,1931,0
1,4,4,9,1956,0
0,0,4,7,1950,0
0,0,3,7,2003,0
0,0,5,6,1954,0
0,0,3,9,2007,0
0,0,3,8,2009,0
0,0,4,7,1966,0
0,0,4,7,1992,0
0,0,3,8,2001,0
0,0,3,7,2001,0
0,0,3,10,1998,0
0,0,3,6,1943,0
0,0,4,6,1943,0
0,0,3,8,2011,0
0,0,3,8,2006,0
0,0,3,7,2001,0
0,0,3,8,2008,0
0,0,3,8,1992,0
0,0,3,7,2007,0
0,0,4,7,1947,0
0,0,3,7,1900,2000
0,0,3,7,1969,0
0,0,3,7,1977,0
0,2,4,7,1963,0
0,2,4,8,1941,0
0,0,5,7,1965,0
0,0,4,7,1969,0
0,4,3,10,1968,0
0,0,3,10,2001,0
0,0,3,7,1990,0
0,0,3,8,1966,0
0,0,5,6,1918,0
0,0,3,8,1992,0
0,0,3,11,2003,0
0,0,4,6,1944,0
0,4,3,11,1988,0
0,0,4,7,1948,0
0,0,3,8,1991,0
0,0,4,9,1987,0
0,0,3,7,2001,0
0,0,4,9,1905,0
0,0,3,10,1998,0
0,0,4,8,1955,0
0,0,4,9,1977,0
0,0,3,6,1948,2002
0,0,3,9,2007,0
0,0,3,7,1955,0
0,0,4,7,1946,0
0,0,4,7,1969,0
0,0,3,7,1981,0
0,0,3,8,1998,0
0,0,3,7,1958,0
0,0,4,7,1957,0
0,0,4,6,1943,0
0,0,3,9,2006,0
0,0,3,9,1983,0
0,0,4,9,1973,0
0,0,3,10,1994,0
0,0,3,8,1987,0
0,2,4,8,1952,0
0,0,3,9,2013,0
0,0,3,8,1999,0
0,0,4,7,1987,0
0,0,3,7,1991,0
0,0,3,7,1981,0
0,0,5,7,1946,0
0,0,3,8,1976,0
0,0,3,9,1997,0
0,2,4,8,1947,0
0,0,5,10,1932,2002
0,0,3,7,1994,0
0,1,3,7,1947,0
0,0,4,8,1973,0
0,2,5,9,1962,0
0,2,3,8,1941,2000
0,0,4,8,1974,0
0,0,5,10,1975,0
0,2,4,12,2000,0
0,0,3,7,1954,0
0,0,4,10,1982,0
0,0,3,7,2003,0
0,0,3,7,2000,0
0,0,3,7,2004,0
0,0,3,7,1939,1991
0,0,3,7,1999,0
0,0,3,9,1988,0
0,0,3,8,1998,0
0,0,4,6,1959,0
0,0,3,7,1994,0
0,0,4,7,1981,0
0,0,4,7,1989,0
0,0,3,7,1968,0
0,0,3,8,1988,0
0,0,3,8,1989,0
0,2,3,7,1948,0
0,0,4,7,1954,0
0,0,3,8,2005,0
0,0,3,8,2006,0
0,0,3,7,1967,0
0,0,3,9,2000,0
0,0,3,7,1962,0
0,0,4,7,1962,0
0,0,5,9,1948,0
0,0,4,8,1969,0
0,0,4,7,1954,0
0,0,3,8,1986,0
0,0,4,7,1959,0
0,0,3,8,2009,0
1,4,3,7,1954,0
0,0,3,10,1990,0
0,0,3,10,1999,0
0,0,4,7,1956,0
0,0,3,8,2003,0
0,0,3,8,1987,1999
0,0,3,7,1996,0
0,0,4,4,1912,0
0,0,4,8,1907,0
0,0,3,7,2000,0
0,3,3,10,2003,0
0,0,3,10,1988,0
0,0,5,8,1958,0
0,0,3,8,1987,0
0,0,4,6,1947,0
0,2,3,9,1922,1999
0,0,3,10,1988,0
0,0,3,7,1988,0
0,0,3,7,1945,0
0,0,3,11,2001,0
0,0,4,6,1959,0
0,0,2,7,1922,0
0,0,3,7,1979,0
0,0,4,6,1946,0
0,0,3,8,1952,0
0,0,3,9,2001,0
0,3,4,11,1990,0
0,0,4,8,1970,0
0,0,3,7,1956,0
0,0,3,9,2003,0
0,0,3,6,1922,0
0,0,3,9,1924,0
0,0,4,6,1944,0
0,0,3,7,1946,0
0,0,4,7,1966,0
0,0,4,7,1991,0
0,0,3,7,1926,0
0,0,3,7,2004,0
0,0,4,7,1963,0
0,0,3,10,1990,0
0,0,3,7,1970,0
0,0,3,8,1996,0
0,0,3,6,1963,0
0,0,4,8,1979,0
0,0,3,8,1953,2004
0,2,3,7,1916,0
0,0,5,6,1915,0
0,0,3,9,2014,0
1,3,3,7,1950,0
0,2,3,7,1983,0
0,0,3,7,1976,0
0,0,3,6,1951,0
0,0,4,7,1952,0
0,0,4,7,1973,0
0,2,3,10,2008,0
0,0,3,9,1979,0
0,2,3,10,2006,0
0,0,4,8,1973,0
0,0,3,7,1940,0
0,2,3,9,1958,2002
0,0,4,8,1964,0
0,0,4,7,1955,0
0,0,4,7,1978,0
0,0,4,8,1963,0
0,0,3,8,2014,0
0,0,4,7,1954,0
0,0,4,6,1962,0
0,0,3,9,1972,0
0,0,3,7,1937,0
0,0,3,8,2005,0
0,0,2,7,1922,0
0,0,3,7,1909,0
0,0,4,6,1959,0
0,0,3,7,1972,0
0,0,3,7,1951,0
0,0,3,8,2005,0
0,0,3,6,1943,0
0,0,3,8,1998,0
0,0,3,7,1956,0
0,0,4,8,1977,0
0,3,3,10,2004,0
0,0,4,7,1960,0
0,0,3,8,1998,0
0,0,4,7,1941,0
0,0,3,8,1985,0
1,4,3,8,1960,0
0,0,3,7,1910,0
0,0,3,7,2008,0
0,0,3,8,1992,0
0,0,3,7,1973,0
0,0,3,9,2000,0
0,0,3,7,1954,0
0,0,3,6,1918,0
0,0,3,11,1994,0
0,0,3,10,2008,0
0,0,5,7,1952,0
0,0,4,9,1999,0
0,3,3,10,2013,0
0,0,3,10,1983,0
0,0,3,8,2003,0
0,0,3,6,1903,0
0,0,4,7,1916,0
0,0,3,8,1985,0
0,0,4,6,1939,0
0,0,4,9,1979,0
0,3,3,9,1957,0
0,0,5,7,1966,0
0,0,4,8,1977,0
0,0,3,10,1995,0
0,0,3,8,2007,0
0,3,4,8,1924,0
0,0,4,7,1975,0
0,0,3,6,1944,0
0,0,3,10,2000,0
0,0,3,8,2006,0
0,0,3,10,2004,0
0,2,3,9,1979,0
0,0,4,8,1970,0
0,0,4,7,1982,0
0,1,3,8,1954,0
0,0,3,8,1965,0
0,2,4,9,1974,0
0,0,4,5,1907,0
0,0,3,8,1997,0
0,0,3,10,1991,0
0,0,3,7,1967,0
0,0,3,7,1952,0
0,0,2,6,1951,0
0,2,5,6,1943,0
0,0,3,7,2002,0
0,0,5,7,1949,0
0,0,3,9,2014,0
0,0,4,7,1980,0
0,0,3,9,1992,0
0,0,3,7,1996,0
0,0,3,10,1999,0
0,0,4,7,1949,0
0,0,4,7,1989,0
0,0,3,8,1997,0
0,0,3,7,1979,0
0,0,3,7,2004,0
0,0,3,7,1966,0
0,0,4,7,1953,0
0,1,4,7,1946,0
0,0,3,8,1999,0
0,0,3,8,1992,0
0,0,4,7,1957,0
0,0,4,7,1971,0
0,0,5,6,1945,0
0,0,3,5,1949,0
0,0,4,8,1976,0
0,0,4,7,2001,0
0,0,3,7,1939,0
0,0,4,7,1968,0
0,0,3,7,1907,0
0,4,4,9,1967,0
0,0,3,7,1978,0
0,0,3,6,1948,0
0,0,4,7,1958,0
0,0,3,8,1985,0
0,0,3,9,2002,0
0,0,4,7,1991,0
0,0,3,9,1993,0
0,0,4,8,1978,0
0,0,3,7,1978,0
0,0,4,7,1959,0
0,0,4,7,1943,0
0,0,4,6,1942,0
0,0,4,7,1923,1970
0,0,5,7,1979,0
0,0,3,8,2007,0
0,0,5,7,1921,0
0,0,4,7,1957,0
0,0,4,7,1981,0
0,0,4,6,1959,0
0,0,3,8,2005,0
0,0,3,7,1975,0
0,0,3,6,1945,0
0,0,3,7,1992,0
0,0,3,8,1988,0
0,0,4,8,1967,0
0,0,4,8,1975,0
0,2,3,8,2010,0
0,0,5,7,1968,0
0,0,4,7,1972,0
0,0,3,6,1918,0
0,0,3,7,1956,0
0,0,3,8,1973,0
0,0,3,7,2005,0
0,0,5,7,1916,0
0,0,3,8,1974,0
0,0,3,11,2002,0
0,0,3,12,1990,0
0,0,4,8,1979,0
0,3,4,10,1986,0
0,0,3,10,1992,0
0,0,3,8,1978,0
0,0,3,4,1947,0
0,0,3,7,1968,0
0,0,3,8,1954,0
0,0,5,7,1919,0
0,0,3,7,1978,0
0,0,4,8,1932,1986
0,0,4,7,1942,0
0,1,3,6,1943,0
0,0,3,7,1980,0
0,0,4,8,1924,0
0,0,4,9,1988,0
0,0,4,7,1954,0
0,0,4,7,1977,0
0,0,3,7,2009,0
0,0,4,8,1989,0
0,0,3,7,1944,1989
