sqft_above,sqft_lot15,sqft_living15,waterfront,view,condition,grade,bedrooms,bathrooms,sqft_basement_cat,floors,yr_built_cat,zip,price
1560.0,7900.0,1480.0,0,0,5,6,4,1.0,1,1.0,1,0,250000
780.0,4800.0,1370.0,0,0,4,8,3,3.0,3,2.0,1,1,515000
1130.0,9180.0,2330.0,0,0,3,10,4,2.75,1,2.0,2,0,833000
1730.0,9264.0,2490.0,0,2,3,10,3,3.25,4,2.0,2,0,860000
1090.0,8803.0,1510.0,0,0,3,8,4,3.0,3,1.0,1,1,550000
550.0,7980.0,1330.0,0,0,2,6,2,1.0,1,1.0,1,1,180000
1420.0,12043.0,2615.0,0,0,4,7,4,1.75,3,1.0,1,0,507000
1750.0,1958.0,1760.0,0,0,3,7,3,2.0,1,1.0,1,0,427000
1940.0,11195.0,2600.0,0,0,3,8,3,3.5,2,2.0,2,0,616950
2180.0,5200.0,2180.0,0,0,5,7,4,1.75,3,1.0,1,0,372000
1550.0,7467.0,1250.0,0,0,3,7,2,1.0,1,1.0,1,1,290000
1280.0,8800.0,1860.0,0,0,3,8,4,2.75,1,2.0,2,0,329990
1170.0,4080.0,1430.0,0,0,5,7,3,1.75,1,1.0,1,1,393500
1460.0,5023.0,1870.0,0,2,5,10,5,3.25,4,1.0,1,0,1550000
1220.0,7200.0,1340.0,0,0,4,8,4,2.25,1,1.0,1,0,240000
960.0,7528.0,1320.0,0,0,4,6,3,1.0,1,1.0,1,1,285000
2230.0,15400.0,2500.0,0,0,3,8,3,1.5,1,1.0,1,0,382500
1170.0,4200.0,1540.0,0,0,3,9,4,3.75,1,1.0,1,1,1930000
2250.0,11871.0,2140.0,0,2,3,8,3,2.5,4,1.0,1,1,800000
1230.0,1840.0,1540.0,0,0,3,8,4,3.5,1,2.0,1,0,550000
1350.0,14404.0,1520.0,0,0,4,7,4,1.75,2,1.0,1,0,387846
2950.0,6550.0,2400.0,0,0,3,7,4,2.0,1,1.0,1,0,367500
1260.0,8382.0,910.0,0,0,3,8,5,1.0,1,2.0,1,1,780500
1700.0,5956.0,1320.0,0,0,4,7,3,1.75,2,1.0,1,1,680000
2120.0,6144.0,2400.0,0,0,4,7,5,1.75,1,1.0,1,0,434400
1470.0,3148.0,1650.0,0,0,4,6,2,1.0,1,1.0,1,0,370000
2120.0,12497.0,2370.0,0,0,3,8,3,1.75,2,1.0,1,1,465000
2641.0,8535.0,2641.0,0,0,4,8,3,2.0,1,1.0,1,0,323000
2260.0,7713.0,2410.0,0,0,3,7,4,2.5,1,2.0,2,0,270000
1160.0,5000.0,1750.0,0,2,3,10,3,1.75,1,1.0,1,0,1320000
2670.0,1288.0,1350.0,0,0,3,9,4,2.5,1,2.0,2,0,560000
1615.0,4590.0,1470.0,0,0,3,6,3,1.0,2,1.0,1,1,450000
1090.0,5850.0,1390.0,0,0,3,6,2,1.0,1,1.0,1,1,290000
1470.0,5400.0,990.0,0,0,3,8,3,2.0,1,1.0,1,0,354000
1860.0,2218.0,1860.0,0,0,5,7,5,3.0,1,2.0,1,1,705000
1540.0,7464.0,2040.0,0,0,4,7,3,2.25,3,1.0,1,0,445000
3290.0,6227.0,3200.0,0,0,3,7,3,1.0,1,1.0,1,0,229900
2110.0,17494.0,2260.0,0,0,3,8,4,2.5,1,2.0,2,0,610000
1570.0,5600.0,2010.0,0,2,3,9,3,3.25,1,2.0,2,0,535000
1950.0,11520.0,1820.0,0,0,4,7,3,1.75,1,1.0,1,0,437400
880.0,5234.0,1390.0,0,0,3,10,5,2.75,4,2.0,1,0,540000
2070.0,5650.0,1960.0,0,0,3,7,3,2.0,2,1.0,1,0,570000
1200.0,8400.0,1110.0,0,0,3,8,3,2.5,1,2.0,2,0,533000
1350.0,9336.0,1670.0,0,0,3,7,3,2.5,1,2.0,2,0,555000
1470.0,1418.0,1540.0,0,0,4,7,3,1.75,1,1.0,1,0,239950
2860.0,6018.0,2980.0,0,0,4,7,3,1.0,1,1.0,1,0,350000
1740.0,16100.0,1400.0,0,0,3,6,2,1.0,2,1.0,1,1,245000
1840.0,4000.0,2340.0,0,0,5,7,4,1.75,1,1.0,1,1,456000
2710.0,11307.0,3080.0,0,0,4,7,4,2.25,3,1.0,1,0,465000
1410.0,6757.0,1660.0,0,2,3,8,2,1.75,1,1.0,2,0,445000
1350.0,2560.0,1800.0,0,0,4,8,5,2.75,4,1.0,1,0,517850
900.0,1800.0,1230.0,0,0,3,8,5,2.75,1,2.0,2,0,329000
2070.0,4437.0,2230.0,0,0,4,7,3,2.5,1,2.0,2,1,512500
1690.0,9626.0,2280.0,0,0,4,7,2,1.0,1,1.0,1,1,365000
2760.0,12410.0,2850.0,0,0,3,7,3,1.0,1,1.0,1,1,450500
1220.0,7920.0,1210.0,0,0,3,7,3,1.0,1,1.0,1,0,915000
1220.0,7920.0,1210.0,0,0,5,6,3,1.0,1,1.0,1,0,205000
1220.0,7200.0,1580.0,0,0,3,8,4,2.5,1,2.0,1,1,314000
3020.0,10029.0,2980.0,0,0,3,7,2,1.0,1,1.0,1,1,496000
2520.0,10541.0,2360.0,0,0,3,7,4,1.0,3,1.0,1,1,329950
2380.0,7700.0,2100.0,0,0,3,6,4,2.0,1,2.0,1,0,375000
1660.0,1834.0,2260.0,0,0,5,8,3,2.5,1,2.0,1,0,623000
720.0,6345.0,720.0,0,0,3,6,4,1.5,1,1.0,1,0,310000
1730.0,6245.0,2000.0,0,0,3,9,3,3.25,4,1.0,1,0,532500
1830.0,10025.0,2800.0,0,2,5,9,4,2.25,3,2.0,1,1,960000
1030.0,6781.0,1220.0,0,0,3,9,4,2.5,1,2.0,1,0,598000
1590.0,6885.0,2180.0,0,2,3,9,3,2.5,1,2.0,2,0,683000
890.0,6000.0,1420.0,0,0,4,7,5,2.5,4,1.0,1,1,425000
940.0,7375.0,1550.0,0,0,3,7,5,2.75,2,1.5,1,1,533000
810.0,4080.0,1400.0,0,0,4,7,3,1.0,1,1.0,1,1,375000
1370.0,8006.0,1530.0,0,0,4,7,3,2.0,1,2.0,1,0,250500
2260.0,5100.0,2260.0,0,0,3,7,4,1.75,3,1.5,1,0,257000
1430.0,13125.0,1690.0,0,0,4,6,3,1.0,1,1.0,1,1,218000
1410.0,10500.0,2170.0,0,0,3,7,3,2.0,4,1.0,1,1,460000
1290.0,4998.0,1840.0,0,0,4,6,3,1.0,3,1.5,1,1,255544
980.0,4000.0,1170.0,0,0,3,8,2,2.0,1,1.0,2,0,560000
1510.0,1174.0,1390.0,0,0,3,8,4,2.5,1,2.0,2,0,480000
1320.0,8468.0,1620.0,0,0,3,8,5,1.75,3,1.0,1,0,1300000
1180.0,7455.0,1150.0,0,0,3,9,3,2.75,1,1.0,1,0,580000
1080.0,9621.0,2660.0,0,0,3,8,3,2.5,3,1.0,2,1,475000
2470.0,8440.0,2450.0,1,4,3,9,4,2.5,4,1.0,1,1,1310000
1390.0,8766.0,1490.0,0,0,4,8,3,2.5,1,1.0,1,0,700000
1190.0,7896.0,1560.0,0,0,3,10,3,2.5,1,2.0,1,0,590000
2700.0,10797.0,2250.0,0,0,3,8,3,2.5,1,1.0,1,0,264500
1120.0,6125.0,1360.0,0,0,4,6,2,1.0,1,1.0,1,1,465000
920.0,7627.0,1280.0,0,2,3,7,3,1.0,1,1.0,1,1,290000
2990.0,8622.0,2980.0,0,2,3,12,4,4.5,1,2.0,2,0,1820000
720.0,9736.0,1120.0,0,0,4,7,3,1.0,1,1.0,1,0,416000
1750.0,8100.0,1830.0,0,0,3,7,4,2.0,1,1.0,1,0,360000
1930.0,5892.0,1540.0,0,0,3,8,5,2.75,4,1.0,1,0,585083
1240.0,8834.0,1240.0,0,0,3,7,4,2.75,3,1.5,1,1,840000
1010.0,9219.0,1610.0,0,0,1,5,2,1.0,1,1.0,1,1,81000
1490.0,6486.0,1920.0,0,1,4,8,3,2.25,1,1.0,1,1,1290000
1400.0,5400.0,1490.0,0,0,3,7,4,1.75,3,1.0,1,1,326000
1400.0,2595.0,1620.0,0,2,3,6,2,1.0,1,1.0,1,1,447000
1020.0,6497.0,1280.0,0,0,4,7,3,1.0,1,1.5,1,0,185000
2860.0,10273.0,1840.0,0,0,4,8,3,2.5,1,2.0,1,0,439950
2270.0,4427.0,2360.0,0,0,4,6,3,1.5,1,1.5,1,0,234000
2560.0,5890.0,2800.0,0,0,4,7,4,2.5,1,2.0,1,0,485000
900.0,6660.0,1480.0,0,0,4,8,4,1.75,3,2.0,1,1,750000
2010.0,12133.0,1910.0,0,0,3,8,4,2.0,3,2.0,1,1,865000
1690.0,5137.0,860.0,0,0,4,8,4,2.5,3,1.0,1,0,287500
1560.0,7296.0,1900.0,0,0,3,7,3,1.75,3,1.0,1,0,375000
1520.0,1470.0,1520.0,0,0,5,7,3,2.25,3,1.0,1,0,565000
1220.0,3185.0,1400.0,0,0,3,7,4,3.0,1,2.0,2,0,260000
2170.0,8961.0,1900.0,0,0,4,6,3,1.0,1,1.0,1,0,190000
1450.0,16401.0,2790.0,0,0,5,7,5,2.0,4,1.0,1,1,399950
850.0,4800.0,1150.0,0,0,3,7,3,2.5,1,2.0,1,0,275000
1500.0,4000.0,1690.0,0,0,3,7,3,2.75,3,1.0,1,1,528000
1070.0,8433.0,1460.0,0,0,3,5,3,2.0,1,1.0,1,1,315000
2450.0,8193.0,2310.0,0,0,4,8,2,2.25,3,1.0,1,1,614306
1420.0,7961.0,1920.0,0,2,3,12,3,3.5,1,2.0,1,0,1490000
1850.0,6038.0,1510.0,0,0,3,9,3,2.5,1,2.0,2,0,590000
1870.0,8160.0,2030.0,0,0,3,6,3,1.0,1,1.0,1,1,261500
2580.0,7507.0,2390.0,0,0,3,8,4,2.5,1,2.0,2,0,300000
1840.0,9100.0,2700.0,0,2,5,8,3,2.25,3,1.5,1,1,439000
1750.0,9305.0,1840.0,0,0,3,7,5,2.25,1,1.0,1,1,277554
2860.0,6050.0,2460.0,0,0,3,6,3,2.0,1,1.0,1,1,215000
1000.0,4800.0,1000.0,1,4,4,9,2,2.25,1,2.0,1,1,1200000
2210.0,6327.0,2170.0,0,0,4,7,4,2.0,3,1.0,1,1,420000
2700.0,4800.0,2850.0,0,0,3,7,3,2.5,1,2.0,2,0,485000
1640.0,3600.0,1890.0,0,0,5,6,3,2.0,1,1.0,1,0,202500
1750.0,4590.0,2240.0,0,0,3,9,5,3.25,1,2.0,2,0,710000
780.0,7227.0,1410.0,0,0,3,8,4,2.5,1,2.0,2,0,535000
2620.0,7701.0,2430.0,0,0,4,7,4,1.75,1,1.0,1,0,260000
1200.0,9518.0,1590.0,0,0,4,7,3,2.0,1,1.0,1,0,254000
960.0,3408.0,1130.0,0,0,3,8,4,2.5,1,2.0,2,0,600000
1180.0,7518.0,1560.0,0,0,3,7,3,2.5,1,2.0,2,1,285000
840.0,3880.0,1220.0,0,0,3,10,4,3.75,1,2.0,2,0,800000
3440.0,8400.0,2160.0,0,0,3,6,3,1.0,1,1.0,1,1,165000
1290.0,8820.0,1790.0,0,0,4,6,2,1.0,1,1.0,1,1,216500
3270.0,8872.0,3460.0,0,0,3,8,4,2.5,1,2.0,2,0,387990
1080.0,5934.0,1470.0,0,0,3,8,4,2.5,1,2.0,2,1,500000
1310.0,4800.0,1130.0,0,0,3,7,4,2.5,1,2.0,2,0,650000
1110.0,11060.0,1890.0,0,0,3,8,4,2.5,1,2.0,2,1,646000
970.0,6906.0,1460.0,0,0,3,8,4,3.0,3,1.0,1,0,323400
1170.0,5618.0,1550.0,0,0,3,7,3,2.5,1,2.0,2,0,300000
1620.0,5520.0,1220.0,0,0,4,7,5,2.0,3,1.5,1,1,712500
1280.0,12889.0,3090.0,0,0,3,7,3,1.75,1,1.5,1,1,550000
1070.0,4700.0,1370.0,0,0,3,7,3,1.0,1,1.0,1,0,400000
1200.0,9030.0,2340.0,0,0,3,7,4,1.75,3,1.0,1,0,255000
720.0,1524.0,1060.0,0,2,4,7,3,1.75,1,2.0,1,0,660000
2400.0,6653.0,1910.0,0,2,4,8,4,2.25,3,1.0,1,1,925000
2480.0,9200.0,2480.0,0,0,5,7,4,2.25,3,1.0,1,0,534000
1310.0,7314.0,1010.0,0,0,4,7,3,1.0,1,1.0,1,0,215000
1220.0,9750.0,2240.0,0,4,3,10,3,2.5,1,1.5,1,0,1950000
1030.0,4700.0,2150.0,0,0,3,10,5,4.25,1,2.0,2,0,1400000
1020.0,4000.0,1180.0,0,0,3,7,3,1.75,1,1.0,1,0,212000
1450.0,4000.0,1300.0,0,0,3,8,3,1.75,1,1.0,1,0,265000
1970.0,13500.0,1970.0,0,0,5,6,3,1.75,3,1.5,1,1,400000
1180.0,8816.0,1120.0,0,0,3,8,4,2.5,1,2.0,1,0,311500
1500.0,7500.0,2140.0,0,0,3,11,4,3.5,1,2.0,2,0,2330000
1890.0,7188.0,2590.0,0,0,4,6,2,1.0,1,1.0,1,1,225000
1170.0,8431.0,1680.0,0,4,3,11,4,2.5,4,1.0,1,0,1250000
1870.0,7592.0,1550.0,0,0,4,7,3,1.0,1,1.0,1,1,380000
1520.0,4080.0,1320.0,0,0,3,8,4,2.5,1,2.0,1,0,600000
3070.0,8527.0,3070.0,0,0,4,9,3,2.25,1,2.0,1,0,600000
1400.0,14850.0,1350.0,0,0,3,7,3,2.5,1,2.0,2,1,315000
980.0,4498.0,1460.0,0,0,4,9,5,1.0,1,2.5,1,1,847000
2030.0,6825.0,1810.0,0,0,3,10,4,2.5,1,2.0,2,0,730000
1920.0,9300.0,2790.0,0,0,4,8,4,2.0,1,1.0,1,0,1060000
1580.0,7808.0,1740.0,0,0,4,9,4,2.25,1,2.0,1,0,1620000
940.0,4840.0,1360.0,0,0,3,6,2,1.75,3,1.0,1,1,664000
1730.0,8823.0,2090.0,0,0,3,9,4,3.0,1,2.0,2,0,454450
1140.0,8124.0,2060.0,0,0,3,7,3,1.0,1,1.0,1,1,341000
1030.0,9463.0,1460.0,0,0,4,7,4,1.0,1,1.5,1,1,276693
1720.0,7030.0,1790.0,0,0,4,7,2,1.0,1,1.0,1,1,185000
1210.0,7313.0,1610.0,0,0,3,7,2,2.5,1,2.0,1,0,160000
1550.0,8100.0,1650.0,0,0,3,8,4,2.5,1,2.0,2,0,270000
2510.0,4106.0,2470.0,0,0,3,7,4,1.5,1,1.0,1,1,300000
1220.0,6770.0,1440.0,0,0,4,7,3,1.5,1,1.0,1,0,264950
780.0,4440.0,1320.0,0,0,4,6,2,1.0,2,1.0,1,1,209950
1460.0,8633.0,2080.0,0,0,3,9,3,2.5,1,2.0,2,0,850000
1040.0,9100.0,1670.0,0,0,3,9,4,2.5,1,2.0,1,0,645000
2230.0,8040.0,2230.0,0,0,4,9,4,2.25,1,2.0,1,0,855000
1480.0,3750.0,1570.0,0,0,3,10,4,1.5,1,2.0,1,0,632500
1730.0,6000.0,2450.0,0,0,3,8,3,2.5,1,2.0,1,0,289950
1560.0,13500.0,1750.0,0,2,4,8,2,1.75,1,1.0,1,1,850000
1220.0,8906.0,1840.0,0,0,3,9,4,2.75,1,2.0,3,0,565000
2680.0,10020.0,2680.0,0,0,3,8,3,2.5,1,2.0,2,0,792000
2430.0,7379.0,1990.0,0,0,4,7,3,2.25,3,1.0,1,0,260000
2440.0,8109.0,2450.0,0,0,3,7,3,2.0,1,1.0,1,0,585000
1390.0,8475.0,2110.0,0,0,3,7,3,1.75,2,1.0,1,0,295500
1390.0,8475.0,2110.0,0,0,5,7,4,2.0,1,1.5,1,1,329000
1600.0,6180.0,1410.0,0,0,3,8,3,1.75,4,1.0,1,0,750000
1600.0,6180.0,1410.0,0,0,3,9,4,2.5,1,2.0,2,1,495000
1580.0,8308.0,1200.0,0,2,4,8,3,1.75,2,1.0,1,1,672500
2550.0,7440.0,1020.0,0,0,5,10,5,3.25,3,1.5,1,1,1310000
1250.0,7300.0,2070.0,0,0,3,7,3,2.5,1,2.0,1,0,405000
1470.0,2052.0,1390.0,0,1,3,7,3,1.75,4,1.0,1,1,620000
1680.0,8084.0,2080.0,0,0,4,8,4,2.25,3,1.0,1,0,615000
1110.0,8593.0,1780.0,0,2,5,9,6,2.25,4,1.0,1,0,887000
1200.0,8625.0,1930.0,0,2,3,8,4,2.75,4,2.5,1,1,1060000
1930.0,5500.0,3370.0,0,0,4,8,4,1.75,3,1.0,1,0,753000
2000.0,5000.0,2320.0,0,0,5,10,3,2.25,3,2.0,1,1,1600000
890.0,6430.0,1460.0,0,2,4,12,4,3.5,4,2.0,2,0,3710000
2140.0,10018.0,2760.0,0,0,3,7,3,1.5,1,1.0,1,1,365000
1260.0,7492.0,1639.0,0,0,4,10,4,2.75,1,2.0,1,0,870000
920.0,5150.0,1700.0,0,0,3,7,4,2.5,1,2.0,2,0,321000
1010.0,8469.0,1370.0,0,0,3,7,3,2.5,1,2.0,2,0,280000
1010.0,4040.0,1630.0,0,0,3,7,3,2.5,1,2.0,2,0,288000
1020.0,5500.0,1160.0,0,0,3,7,3,2.0,3,1.0,1,0,248500
2940.0,12040.0,1290.0,0,0,3,7,4,2.5,1,2.0,2,1,330000
900.0,4080.0,1220.0,0,0,3,9,5,3.5,3,2.0,1,0,740000
1100.0,9750.0,1190.0,0,0,3,8,3,2.5,1,2.0,2,0,445000
1990.0,3800.0,1980.0,0,0,4,6,2,1.0,1,1.0,1,0,198500
1520.0,5800.0,2280.0,0,0,3,7,7,2.5,1,2.0,1,0,280000
1250.0,8190.0,1560.0,0,0,4,7,3,2.25,1,2.0,1,0,336500
1820.0,9150.0,1770.0,0,0,4,7,3,2.5,1,2.0,1,0,267000
1010.0,1339.0,1140.0,0,0,3,7,3,1.0,1,1.0,1,0,315000
1730.0,8501.0,1940.0,0,0,3,8,4,2.5,1,2.0,1,0,545000
1170.0,1304.0,1310.0,0,0,3,8,3,1.75,1,1.0,1,0,274950
2910.0,5000.0,2910.0,0,2,3,7,2,1.0,2,1.0,1,1,500000
970.0,6000.0,1180.0,0,0,4,7,3,1.0,1,1.5,1,1,299000
1600.0,11368.0,1890.0,0,0,3,8,3,2.5,2,2.0,2,0,420000
1630.0,8388.0,2220.0,0,0,3,8,3,2.5,2,3.0,2,1,620000
780.0,4750.0,1340.0,0,0,3,7,3,2.25,2,1.0,1,0,575950
1280.0,6318.0,1710.0,0,0,3,9,4,2.5,1,2.0,2,0,666500
1060.0,11000.0,1540.0,0,0,3,7,4,1.5,3,1.0,1,1,180000
1450.0,6000.0,2080.0,0,0,4,7,3,1.75,1,1.0,1,0,261350
1370.0,9884.0,1370.0,0,0,5,9,4,3.5,4,1.0,1,1,1030000
2010.0,8215.0,2170.0,0,0,4,8,3,1.75,1,1.0,1,0,390000
1540.0,7725.0,1590.0,0,0,4,7,3,1.0,3,1.0,1,0,253500
2130.0,6000.0,3010.0,0,0,3,8,4,2.5,1,2.0,1,0,625000
1490.0,7846.0,1350.0,0,0,4,7,4,2.5,1,1.0,1,0,255000
1380.0,9137.0,1980.0,0,0,3,8,3,2.5,1,2.0,2,0,257000
1260.0,3767.0,1430.0,1,4,3,7,2,1.75,3,1.0,1,1,869000
2030.0,4187.0,2450.0,0,0,3,10,4,2.5,1,2.0,1,0,745000
1370.0,8100.0,1820.0,0,0,3,10,4,3.5,1,2.0,2,0,1350000
1130.0,3200.0,1680.0,0,0,4,7,3,1.75,4,1.0,1,1,350000
1180.0,3600.0,1900.0,0,0,3,8,3,2.5,1,2.0,2,1,475000
2800.0,16020.0,2010.0,0,0,3,8,3,2.5,1,2.0,1,0,540000
1350.0,3672.0,1570.0,0,0,3,7,2,1.0,1,1.0,2,0,175000
1660.0,6380.0,950.0,0,0,4,4,2,0.75,1,1.0,1,0,100000
1870.0,4500.0,1670.0,0,0,4,8,5,1.0,2,2.0,1,1,890000
1010.0,9720.0,2020.0,0,0,3,7,3,2.5,1,2.0,2,0,280000
1330.0,5053.0,1330.0,0,3,3,10,4,4.25,4,2.0,2,0,1050000
1330.0,5053.0,1330.0,0,0,3,10,4,2.5,1,2.0,1,0,486000
2630.0,4972.0,2880.0,0,0,5,8,5,2.5,1,2.0,1,0,670000
1100.0,4750.0,1830.0,0,0,3,8,3,2.5,1,2.0,1,0,480000
1810.0,7725.0,1680.0,0,0,4,6,3,1.75,2,1.0,1,1,440000
1060.0,4080.0,1400.0,0,2,3,9,3,3.25,4,2.0,1,1,1500000
3040.0,5500.0,2980.0,0,0,3,10,4,2.5,1,2.0,1,0,743700
1660.0,13879.0,2360.0,0,0,3,7,3,1.75,1,1.0,1,1,449950
2430.0,12842.0,3440.0,0,0,3,7,2,1.0,1,1.0,1,1,367000
1880.0,7000.0,1880.0,0,0,3,11,4,3.25,1,2.0,2,0,1190000
1150.0,5695.0,1150.0,0,0,4,6,3,1.0,1,1.0,1,0,201000
1350.0,15101.0,2100.0,0,0,2,7,3,1.75,1,2.0,1,1,575000
1310.0,7107.0,1510.0,0,0,3,7,3,2.5,3,1.0,1,0,295000
1920.0,5550.0,2250.0,0,0,4,6,3,1.0,1,1.0,1,0,190000
1850.0,13927.0,2760.0,0,0,3,8,2,3.0,3,1.0,1,1,742500
2100.0,5965.0,1450.0,0,0,3,9,6,3.5,4,2.0,2,0,875000
670.0,7176.0,1960.0,0,3,4,11,4,3.5,3,2.0,1,0,1390000
1820.0,4550.0,2030.0,0,0,4,8,4,2.25,1,2.0,1,0,600000
760.0,3000.0,1270.0,0,0,3,7,3,1.5,1,1.0,1,0,207000
1100.0,14212.0,1520.0,0,0,3,9,4,2.75,1,2.0,2,0,650000
880.0,5051.0,2440.0,0,0,3,6,2,1.0,1,1.0,1,1,275000
720.0,5816.0,1030.0,0,0,3,9,4,2.5,2,2.0,1,1,1200000
1130.0,16920.0,1490.0,0,0,4,6,3,2.0,1,1.0,1,1,262500
1540.0,4372.0,2020.0,0,0,3,7,2,1.0,1,1.0,1,1,399000
1070.0,9418.0,2170.0,0,0,4,7,4,1.5,1,1.0,1,0,139000
1100.0,14904.0,1230.0,0,0,4,7,3,2.5,1,2.0,1,0,575000
3060.0,6000.0,3040.0,0,0,3,7,2,1.0,1,1.0,1,1,580000
2810.0,14810.0,3120.0,0,0,3,7,3,2.25,1,2.0,2,0,468000
2550.0,8588.0,3050.0,0,0,4,7,3,1.0,2,1.0,1,0,230000
2530.0,14055.0,2530.0,0,0,3,10,4,4.0,1,2.0,1,0,675000
1300.0,6380.0,1590.0,0,0,3,7,3,1.0,1,1.0,1,0,318000
1790.0,11726.0,1760.0,0,0,3,8,5,3.5,3,2.0,2,0,332100
890.0,2400.0,1240.0,0,0,3,6,2,1.0,1,1.0,1,1,175000
1300.0,6000.0,2400.0,0,0,4,8,4,2.25,1,2.0,1,0,817000
1200.0,10361.0,1950.0,0,0,3,8,4,3.0,1,2.0,1,0,1200000
830.0,5000.0,1770.0,0,2,3,7,3,1.75,2,1.0,1,1,525000
1970.0,14695.0,2150.0,0,0,5,6,3,1.0,1,1.5,1,0,189000
1140.0,6165.0,1340.0,0,0,3,9,3,2.5,3,2.0,3,1,629950
1370.0,8209.0,1850.0,1,3,3,7,1,1.0,1,1.0,1,1,641500
1440.0,9167.0,1640.0,0,2,3,7,3,2.25,2,1.0,1,0,490000
1340.0,6000.0,1190.0,0,0,3,7,3,1.75,2,1.0,1,0,415000
2120.0,7972.0,2010.0,0,0,3,6,2,1.0,1,1.0,1,1,250000
830.0,8000.0,1300.0,0,0,4,7,3,1.5,2,1.0,1,0,781000
1670.0,7949.0,2590.0,0,0,4,7,4,2.25,4,1.0,1,1,400000
1550.0,6938.0,2330.0,0,2,3,10,4,3.0,3,2.0,2,1,935000
1800.0,4080.0,2100.0,0,0,3,9,4,2.5,4,1.0,1,1,575000
1190.0,4600.0,1510.0,0,2,3,10,4,3.25,1,2.0,2,0,1660000
1210.0,7869.0,1370.0,0,0,4,8,5,2.75,4,1.0,1,0,302300
880.0,7528.0,1260.0,0,0,3,7,2,1.0,1,1.0,1,1,355000
2410.0,9979.0,2540.0,0,2,3,9,3,2.25,4,1.0,1,0,1540000
1350.0,10800.0,1940.0,0,0,4,8,4,1.75,1,1.0,1,0,926250
1850.0,4120.0,1080.0,0,0,4,7,3,1.75,2,1.0,1,1,300000
860.0,3120.0,2160.0,0,0,4,7,3,1.75,1,1.0,1,0,361500
2620.0,7910.0,2070.0,0,0,4,8,3,1.5,1,1.0,1,0,616000
1850.0,5000.0,1850.0,0,0,3,8,2,1.75,1,2.0,3,0,395000
1940.0,10018.0,2330.0,0,0,4,7,3,1.5,1,1.0,1,1,245000
2150.0,13104.0,2990.0,0,0,4,6,3,1.0,1,1.0,1,0,206000
3170.0,6891.0,3210.0,0,0,3,9,4,2.5,4,1.0,1,1,706000
1440.0,7811.0,1960.0,0,0,3,7,3,1.5,1,1.5,1,1,578000
1340.0,7490.0,1760.0,0,0,3,8,5,3.0,1,2.0,2,0,341950
2130.0,8982.0,2350.0,0,0,2,7,3,1.0,1,1.0,1,0,305000
1440.0,7215.0,1150.0,0,0,3,7,3,2.75,2,1.0,1,1,575000
1440.0,7200.0,2160.0,0,0,4,6,3,1.0,1,1.0,1,0,330000
1120.0,8812.0,1050.0,0,0,3,7,4,2.25,1,2.0,1,0,445000
2400.0,5817.0,2420.0,0,0,3,7,3,1.0,1,1.0,1,1,333000
1810.0,5003.0,1850.0,0,0,3,8,4,2.5,1,2.0,2,0,598500
1270.0,7680.0,2100.0,0,0,3,6,2,1.0,1,1.0,1,0,225000
1350.0,3570.0,1370.0,0,0,3,8,4,2.5,1,2.0,2,0,570000
920.0,3880.0,1330.0,0,0,3,7,5,2.0,4,1.0,1,1,630000
1770.0,12902.0,2650.0,0,0,4,8,5,2.25,1,2.0,1,0,779000
2510.0,9750.0,1900.0,0,3,3,10,4,3.5,1,2.0,2,0,760000
2040.0,15389.0,2530.0,0,0,4,7,5,1.75,1,1.0,1,0,322968
1660.0,5505.0,1630.0,0,0,3,8,4,2.5,1,2.0,2,0,595000
1580.0,17313.0,2060.0,0,0,4,7,4,1.0,1,1.0,1,0,321000
2690.0,8087.0,2420.0,0,0,3,8,3,2.25,1,2.0,1,0,653000
2910.0,5763.0,2090.0,1,4,3,8,4,1.75,4,1.0,1,1,750000
2670.0,7772.0,1960.0,0,0,3,7,3,1.0,2,1.0,1,1,530000
1280.0,7140.0,1380.0,0,0,3,7,2,1.75,2,2.0,2,1,352750
1290.0,10488.0,2050.0,0,0,3,8,4,2.5,1,2.0,1,0,424950
800.0,3734.0,1470.0,0,0,3,7,5,2.75,3,1.0,1,1,427000
730.0,5000.0,1100.0,0,0,3,9,4,2.5,3,2.0,2,1,558000
1020.0,7344.0,1720.0,0,0,3,7,2,2.0,1,1.0,1,1,438200
1180.0,11761.0,1890.0,0,0,3,6,1,1.0,1,1.0,1,1,340000
1390.0,9250.0,1520.0,0,0,3,11,4,3.75,2,3.0,1,1,830005
2550.0,3900.0,1830.0,0,0,3,10,4,3.25,4,2.0,2,0,548000
1600.0,7500.0,2510.0,0,0,5,7,3,1.75,3,1.0,1,1,411715
2140.0,9990.0,2060.0,0,0,4,9,4,4.0,1,2.0,2,0,865000
1760.0,4713.0,1760.0,0,3,3,10,6,4.25,4,2.0,3,0,1750000
970.0,10880.0,1570.0,0,0,3,10,3,3.0,1,2.0,1,0,688000
2020.0,9134.0,3380.0,0,0,3,8,4,2.5,1,2.0,2,0,399950
1670.0,4848.0,1800.0,0,0,3,6,3,1.0,2,1.5,1,1,555000
3140.0,10758.0,2980.0,0,0,4,7,3,2.0,3,1.0,1,1,677000
2140.0,9790.0,2060.0,0,0,3,8,3,2.0,2,1.0,1,0,539000
1090.0,7350.0,1440.0,0,0,4,6,3,1.75,3,1.0,1,1,410000
1330.0,8000.0,1500.0,0,0,4,9,2,2.25,1,2.0,1,0,472000
