sqft_above,sqft_lot15,sqft_living15,id,waterfront,view,condition,grade,bedrooms,sqft_basement_cat,floors,yr_built_cat,zip,id,price
650,4906,1310,9828701295,0,0,3,6,2,1,1.0,1,1,9828701295,295000
2780,7500,1000,164000261,0,0,3,9,4,1,2.0,2,1,164000261,700000
1160,1255,1430,2767704682,0,0,3,8,2,2,2.0,2,1,2767704682,482000
2730,10070,2800,6791050450,0,0,3,10,3,1,2.0,2,0,6791050450,770000
1820,25500,2700,1221039066,0,0,4,8,4,4,1.0,1,0,1221039066,310000
2410,8056,1910,686300450,0,0,5,8,4,1,2.0,1,0,686300450,720000
1180,7710,1270,3822200087,0,0,4,6,3,1,1.5,1,1,3822200087,355000
2600,6041,2470,6669250100,0,0,3,9,4,1,2.0,2,0,6669250100,512000
1400,1650,1430,1453602310,0,0,3,7,2,1,3.0,2,1,1453602310,303000
1110,7704,1780,984200690,0,0,4,7,5,4,1.0,1,0,984200690,299000
1660,6192,2190,5468770180,0,0,3,8,3,1,2.0,2,0,5468770180,285000
1590,9631,2420,5459500100,0,0,4,8,3,3,1.0,1,0,5459500100,680000
720,6784,1820,2968801605,0,0,5,6,4,3,1.0,1,1,2968801605,285000
1690,10681,2710,2141310580,0,0,4,9,4,4,1.0,1,0,2141310580,707000
980,6004,1760,2325039067,0,0,4,7,3,3,1.0,1,1,2325039067,690000
2860,92782,2670,2426059103,0,0,3,10,4,1,2.0,1,0,2426059103,872000
1360,12300,2040,3541600450,0,0,3,8,4,3,1.0,1,1,3541600450,290000
1110,9900,1590,5631501161,0,0,4,7,4,3,1.0,1,0,5631501161,425000
2040,9998,3150,3224510300,0,2,4,9,3,4,1.0,1,0,3224510300,925000
1770,8225,2000,4027700466,0,0,3,7,3,1,1.0,1,1,4027700466,340500
920,5500,1370,1702901500,0,0,4,6,2,1,1.0,1,1,1702901500,365000
1690,8536,1850,8146300205,0,0,4,7,3,1,1.0,1,0,8146300205,725000
1860,7800,2390,3526039019,0,0,5,8,3,3,2.0,1,1,3526039019,811000
1040,9514,1040,5230300210,0,0,4,7,3,1,1.0,1,0,5230300210,299000
1220,8576,1220,7907600100,0,0,5,7,4,1,1.0,1,1,7907600100,287500
1830,15000,2960,9322800210,0,4,4,9,4,4,1.0,1,1,9322800210,879950
760,7410,1220,3352400661,0,0,3,6,2,1,1.0,1,1,3352400661,135900
1870,19822,3070,3625710100,0,3,3,9,4,4,1.0,1,0,3625710100,1230000
1300,7500,1840,3626039207,0,0,5,7,4,3,1.0,1,1,3626039207,522500
1660,7440,950,7568700215,0,0,5,7,4,1,1.0,1,1,7568700215,399500
1430,3960,1140,1604600540,0,0,4,7,3,1,1.5,1,1,1604600540,450000
1620,17394,2400,1421039067,0,0,3,7,4,1,1.0,1,0,1421039067,218000
1490,6681,2040,7137970210,0,0,3,8,3,1,1.0,2,0,7137970210,289999
1170,2023,1170,2767603255,0,0,3,6,2,1,1.0,1,1,2767603255,540000
1240,9750,1240,3575303700,0,0,4,7,3,1,1.0,1,0,3575303700,324950
1920,5500,1370,1702901340,0,0,4,7,3,3,2.0,1,1,1702901340,718500
2660,43561,2570,2320069014,0,0,4,9,3,1,1.0,1,0,2320069014,495000
2220,5123,1170,3141600600,0,0,3,7,6,1,1.0,1,0,3141600600,260000
1070,10836,1450,2201501015,0,0,4,7,4,3,1.0,1,0,2201501015,430000
2780,4090,1890,3782760040,0,0,3,8,3,1,2.0,2,0,3782760040,402500
2510,5669,3250,6613001241,0,3,4,10,4,3,2.5,1,1,6613001241,1420000
1450,8236,1860,3276980120,0,0,4,7,3,2,1.0,1,0,3276980120,275000
1765,7719,1765,1321400650,0,0,3,7,3,1,2.0,2,0,1321400650,250000
1320,9902,1890,643300180,0,0,4,7,3,2,1.0,1,0,643300180,665000
2650,41210,1940,322059210,0,0,3,8,3,1,1.0,1,0,322059210,425000
1310,4200,1740,9551201560,0,0,4,7,2,2,1.5,1,1,9551201560,760000
1650,3064,1560,7202330330,0,0,3,7,3,1,2.0,2,0,7202330330,447000
1180,7840,1180,5153900150,0,0,4,7,3,1,1.0,1,0,5153900150,205000
800,8775,820,1788700230,0,0,4,6,3,1,1.0,1,0,1788700230,191000
1430,8040,1290,49000051,0,0,3,7,2,1,1.0,1,1,49000051,350000
2410,9920,2540,3343301393,0,0,3,9,5,3,2.0,2,0,3343301393,789888
980,9064,1990,2832100215,0,0,3,7,2,2,1.0,1,1,2832100215,443000
2660,8100,2810,1980200015,0,0,3,9,4,3,2.0,2,1,1980200015,695000
1380,3956,1440,1825049013,0,0,4,7,4,1,1.5,1,1,1825049013,560000
810,5000,1760,7550800015,0,0,4,7,3,3,1.0,1,1,7550800015,550000
3360,6750,2510,8682230760,0,0,3,9,2,1,2.0,2,0,8682230760,850000
1360,8016,2050,8645511500,0,0,4,7,4,3,1.0,1,0,8645511500,352750
2890,10114,2840,8567450220,0,0,3,8,4,1,2.0,2,0,8567450220,550000
1750,4255,1700,1556200205,0,0,3,7,5,1,1.5,1,1,1556200205,774900
1010,8053,1250,9476200580,0,0,5,6,3,1,1.0,1,0,9476200580,250000
3780,10210,3370,8965410150,0,0,3,9,4,1,2.0,2,0,8965410150,962800
1880,35200,2230,5031300011,0,0,4,7,3,1,1.0,1,0,5031300011,299500
800,5376,1910,5101408735,0,0,3,6,2,1,1.0,1,1,5101408735,250000
3960,219542,2160,2623069010,0,0,5,9,5,3,2.0,1,0,2623069010,745000
1060,21344,1560,2624089040,0,0,3,6,2,1,1.5,1,0,2624089040,279475
2530,30192,2160,3345700165,0,0,3,8,3,1,2.0,1,0,3345700165,450000
1260,11325,1880,379000051,0,0,4,7,5,3,1.0,1,1,379000051,307700
1300,5102,1440,871000155,0,0,4,8,3,2,1.0,1,1,871000155,665000
1890,4259,2100,7852020580,0,0,3,8,3,1,2.0,2,0,7852020580,375000
3360,11205,3530,7298050110,0,0,3,11,4,1,2.0,1,0,7298050110,420000
630,4200,970,2114700615,0,0,3,6,2,1,1.0,1,1,2114700615,148000
1980,3600,1980,809001965,0,0,3,8,3,1,2.0,1,1,809001965,707000
840,4500,990,9557200090,0,0,4,7,3,2,1.0,1,1,9557200090,399000
3420,111513,3250,5126210360,0,0,3,9,4,1,2.0,1,0,5126210360,570000
3440,35005,3210,3528000210,0,0,3,10,4,1,2.0,1,0,3528000210,853000
1300,12196,2440,424059052,0,0,4,7,3,1,1.0,1,0,424059052,400000
2040,35124,2040,594000115,1,3,4,7,2,1,1.5,1,0,594000115,615000
1250,7700,1520,2207100740,0,0,4,7,3,1,1.0,1,0,2207100740,463000
1290,10907,2490,7784000100,0,1,4,8,4,3,1.0,1,1,7784000100,600000
1360,8120,2020,3732800495,0,0,3,7,5,4,1.0,1,1,3732800495,429000
2360,9000,1800,2025059131,0,0,3,8,4,3,2.0,1,0,2025059131,980000
3190,5640,2680,6699000740,0,0,3,8,6,1,2.0,2,0,6699000740,359500
2570,6866,2760,8651610580,0,0,3,9,4,1,2.0,2,0,8651610580,715000
980,7875,1430,5412300100,0,0,4,7,3,2,1.0,1,0,5412300100,240000
1060,9600,1290,8096600100,0,0,5,7,4,4,1.0,1,0,8096600100,455000
2080,55321,2080,722079015,0,0,3,7,3,1,1.0,2,0,722079015,610000
2740,5026,2210,339350150,0,0,3,9,3,1,2.0,2,0,339350150,675000
1250,6258,1320,2560805440,0,0,3,7,3,1,1.0,1,1,2560805440,283500
1260,5010,1590,7131300047,0,0,3,7,2,3,1.5,1,1,7131300047,235000
1870,10200,2670,3459600180,0,0,3,9,4,4,1.0,1,0,3459600180,827000
860,8499,1554,7663700663,0,0,3,7,2,1,1.0,1,1,7663700663,353000
2810,10754,2990,5415350770,0,0,4,9,4,1,2.0,1,0,5415350770,747500
1040,4000,1740,3083000940,0,0,3,6,2,1,1.0,1,1,3083000940,341000
1160,10324,1340,1670400090,0,0,2,5,3,1,1.0,1,1,1670400090,182000
1470,3008,1360,2781250610,0,0,3,6,3,1,2.0,2,0,2781250610,250000
1670,9474,2250,3764500090,0,3,3,8,4,3,2.0,1,0,3764500090,655000
1660,7800,2510,7401000040,0,0,4,8,3,1,1.0,1,1,7401000040,405000
1100,9600,1670,4323700230,0,0,3,7,4,3,1.0,1,0,4323700230,390000
890,8180,1130,3500100047,0,0,3,7,2,1,1.0,1,1,3500100047,275400
1810,5500,2040,3885807362,0,0,3,8,3,3,2.0,1,0,3885807362,791000
1460,7280,1720,7199340650,0,0,3,7,3,1,1.0,1,0,7199340650,424500
980,6572,1180,5014000120,0,0,4,7,3,1,1.0,1,1,5014000120,430000
2580,10631,4220,3758900037,0,2,4,9,4,1,2.0,1,0,3758900037,865000
1250,7506,1250,2724201202,0,0,3,7,2,1,1.0,1,1,2724201202,163000
1570,9350,2430,7855600730,0,2,5,8,4,4,1.0,1,0,7855600730,920000
1870,5165,3440,7151700360,0,0,3,9,5,3,2.0,1,1,7151700360,1030000
1290,9081,1550,3811300090,0,0,4,7,3,3,1.0,1,0,3811300090,325000
2090,4698,2070,538000450,0,0,3,7,5,1,2.0,2,0,538000450,315000
1120,8636,1120,6303400475,0,0,3,6,4,1,1.0,1,1,6303400475,227000
1410,8417,1790,3388110230,0,0,3,6,4,2,1.5,1,1,3388110230,179000
820,1719,1500,9834201215,0,0,3,7,2,2,1.0,2,1,9834201215,276000
1840,8611,1540,844000375,0,0,4,6,4,4,1.5,1,0,844000375,335000
1600,12000,2160,3816700150,0,0,3,7,3,3,1.0,1,0,3816700150,430000
1810,4465,1880,7237301210,0,0,3,7,3,1,2.0,2,0,7237301210,266490
1580,8197,2050,130000175,0,0,3,8,4,4,1.0,1,1,130000175,655000
1000,4356,1700,9468200175,0,0,3,7,3,3,1.0,1,1,9468200175,635500
1300,19352,2120,8643200061,0,0,3,7,5,4,1.0,1,1,8643200061,235000
2880,12530,2840,7805460760,0,0,4,9,3,1,2.0,1,0,7805460760,885000
1470,8400,1470,6713700155,0,0,4,7,3,1,1.0,1,1,6713700155,352500
1460,7668,1910,3236500220,0,0,3,8,3,1,2.0,1,0,3236500220,450000
5490,17600,2910,3625049042,0,0,3,12,5,1,2.0,2,0,3625049042,3640000
1330,8178,2500,7935000450,0,4,3,9,3,4,1.0,1,1,7935000450,1050000
1140,1267,1140,1324300018,0,0,3,8,2,1,3.0,2,1,1324300018,476000
1830,6996,1940,4123820450,0,0,3,8,3,1,2.0,1,0,4123820450,375000
3110,7425,2910,9325200120,0,0,3,8,4,1,2.0,3,1,9325200120,600600
1430,15186,2240,3918400097,0,2,4,8,4,4,1.0,1,1,3918400097,567000
1470,12000,2110,8126300410,0,0,3,8,4,3,1.0,1,0,8126300410,650000
1750,9010,1560,7227800040,0,0,4,5,5,1,1.0,1,0,7227800040,190000
2580,422967,3260,1020069042,0,2,4,10,4,4,1.0,1,0,1020069042,858000
770,5029,1230,3213200245,0,0,3,7,1,2,1.0,1,1,3213200245,435500
1770,6343,1770,455000760,0,0,3,8,3,3,1.0,1,1,455000760,685000
1540,7210,1500,104510230,0,0,4,7,3,1,2.0,1,0,104510230,252000
2200,6900,2400,4140090110,0,0,4,8,4,1,2.0,1,0,4140090110,512500
1940,8425,1940,6072500490,0,0,3,8,3,1,2.0,1,0,6072500490,423800
1453,2526,1860,6705120100,0,0,4,8,3,1,2.0,1,0,6705120100,460000
1830,3331,2030,3764390100,0,0,3,8,3,1,2.0,1,0,3764390100,434000
1000,10500,1760,2988800011,0,0,3,6,3,4,1.0,1,1,2988800011,244000
1400,8433,1590,1073100065,0,0,3,7,3,1,1.5,1,1,1073100065,348125
2400,45000,2280,1136100062,0,0,4,8,4,1,2.0,1,0,1136100062,585000
1390,10000,1420,3356402020,0,0,4,6,3,1,1.0,1,0,3356402020,230000
1680,12160,1760,8039900180,0,0,4,8,3,1,1.0,1,0,8039900180,450000
910,5628,1180,4174600391,0,0,4,7,5,3,1.0,1,1,4174600391,393000
1140,4000,1660,6865200981,0,0,4,7,2,1,1.0,1,1,6865200981,517000
1060,10200,1920,1236900090,0,0,3,7,3,1,1.0,1,0,1236900090,400000
3050,40107,3050,925069152,0,0,3,10,2,1,2.0,1,0,925069152,890000
970,11963,1210,9456200405,0,0,4,6,3,1,1.0,1,1,9456200405,205950
1320,5184,1270,2420069220,0,0,3,6,3,1,1.5,1,0,2420069220,209000
1110,6356,1560,6381501965,0,0,4,6,4,3,1.0,1,1,6381501965,430000
1260,3750,1940,9191201325,0,0,4,6,4,3,1.5,1,1,9191201325,534000
1650,4182,2140,9547202245,0,0,5,7,4,3,1.5,1,1,9547202245,735000
2720,60548,3170,1924069115,0,0,3,11,3,1,2.0,2,0,1924069115,873000
1390,8248,1970,8121200970,0,0,3,8,4,3,1.0,1,0,8121200970,475000
1090,7200,2130,323049176,0,0,4,7,3,4,1.0,1,1,323049176,325000
2990,215622,2840,826079047,0,0,3,9,3,1,2.0,1,0,826079047,500000
1330,7140,1500,8078550610,0,0,4,7,4,3,1.0,1,0,8078550610,279000
1440,6198,1980,3904930530,0,0,3,8,3,1,1.0,1,0,3904930530,350000
3180,12350,2910,7504020970,0,0,3,9,4,1,2.0,1,0,7504020970,660000
1643,9940,2270,8642600090,0,1,4,7,2,1,1.0,1,1,8642600090,324950
1530,7816,1480,2239000011,0,0,3,7,4,1,1.0,1,1,2239000011,500000
850,6410,1270,9382200121,0,0,3,6,2,2,1.0,1,1,9382200121,187300
2800,5120,1780,7942601475,0,0,3,9,5,1,2.5,1,1,7942601475,345600
1510,8357,2180,7375300100,0,0,3,7,3,1,1.0,1,0,7375300100,400000
2700,5191,1610,7974200457,0,0,3,10,5,1,2.0,2,1,7974200457,935000
1140,4800,1670,923059206,0,0,5,7,4,4,1.0,1,0,923059206,374000
1440,49658,2080,782700150,0,0,3,7,3,1,2.0,1,0,782700150,328000
1300,9636,2210,2144800146,0,0,5,7,3,1,1.0,1,1,2144800146,257500
1630,4800,2410,1337800220,0,0,5,8,4,3,2.0,1,1,1337800220,1000000
1390,4680,1390,3530410081,0,0,4,8,2,1,1.0,1,1,3530410081,216500
2760,42253,3030,1525059198,0,0,5,10,3,1,2.0,1,0,1525059198,1190000
3200,7290,3030,8665000040,0,0,3,9,4,1,2.0,2,1,8665000040,360000
1240,4000,1460,5016001619,0,0,4,7,3,1,1.0,1,1,5016001619,699999
1960,29004,2020,826069184,0,0,4,8,3,1,2.0,1,0,826069184,535000
2190,9719,1640,123039147,0,0,3,7,3,1,1.0,1,1,123039147,464950
3540,11180,4130,8089510150,0,0,3,10,4,1,2.0,2,0,8089510150,925000
1840,4080,1990,8818400450,0,0,3,9,3,3,2.0,1,1,8818400450,930000
1940,5000,2270,6324000115,0,3,3,8,3,3,1.5,1,1,6324000115,727500
1670,9500,1620,1133000694,0,0,3,7,4,1,1.0,1,1,1133000694,325000
2080,6581,2100,4441300325,0,0,3,8,3,4,2.0,1,1,4441300325,695000
1560,10120,1900,3288301010,0,0,3,8,4,4,1.0,1,0,3288301010,585000
1200,13502,1700,8125200481,0,2,3,7,3,3,1.0,1,1,8125200481,319000
1790,7650,1710,8857600540,0,0,4,7,6,2,1.5,1,0,8857600540,265000
1940,9500,2300,1901600090,0,0,4,7,5,1,1.5,1,1,1901600090,359000
1940,9500,2300,1901600090,0,0,4,7,5,1,1.5,1,1,1901600090,390000
960,9250,1670,9144300120,0,0,5,7,3,1,1.0,1,0,9144300120,374500
1750,42224,2220,3401700031,0,0,4,8,2,1,2.0,1,0,3401700031,661000
1620,5000,2160,5332200375,0,0,3,8,3,3,2.0,1,1,5332200375,900000
1540,8204,2270,8582400015,0,0,3,8,5,3,1.0,1,1,8582400015,600000
3940,14080,3290,4131900042,0,3,4,11,5,4,2.0,1,0,4131900042,2000000
1620,4240,1450,3964400120,0,0,5,7,4,1,1.5,1,1,3964400120,512500
1770,22069,1690,2212600040,0,0,4,8,3,1,1.0,1,0,2212600040,229500
2320,4500,2500,8562750300,0,0,3,8,3,1,2.0,2,0,8562750300,589000
1330,5000,1310,2705600067,0,0,3,8,3,1,3.0,3,1,2705600067,539950
3420,21344,2110,3023049143,0,0,3,9,4,1,2.0,2,1,3023049143,640000
970,7300,1290,8944300110,0,0,3,7,3,2,1.0,1,0,8944300110,218250
1880,6000,2090,7277100395,0,2,3,8,4,3,2.0,2,1,7277100395,675000
1860,9752,1390,9407001830,0,0,3,7,5,1,2.0,1,0,9407001830,338000
1020,9515,1470,4406000620,0,0,3,7,3,1,1.0,1,0,4406000620,231750
720,7577,1140,2414600366,0,0,3,6,1,1,1.0,1,1,2414600366,199900
4460,17122,4540,98000870,0,2,3,11,4,1,2.0,2,0,98000870,1060000
1250,7208,1730,9211500230,0,0,5,7,4,3,1.0,1,0,9211500230,263000
1160,7200,1460,3600600065,0,0,4,7,3,2,1.0,1,1,3600600065,279950
1080,4930,1400,7177300090,0,0,4,7,3,1,1.5,1,1,7177300090,395000
1900,6086,1900,6664900410,0,0,3,7,3,1,1.0,1,0,6664900410,252500
5300,37034,3730,1853000530,0,0,3,11,4,1,2.0,1,0,1853000530,1150000
1370,14482,1770,3751604653,0,0,3,7,3,1,1.0,1,0,3751604653,205000
1640,9077,1890,8563001130,0,0,4,8,5,4,1.0,1,0,8563001130,654000
960,57499,1520,1324079029,0,0,2,6,3,1,1.0,1,0,1324079029,200000
2190,8888,2090,1236300214,0,0,3,8,3,1,2.0,2,0,1236300214,700000
3990,16087,3450,2525049086,0,0,4,11,4,1,2.0,1,0,2525049086,2720000
800,1926,1310,8822900115,0,0,5,7,2,2,1.0,1,1,8822900115,306000
1780,5250,2010,3832080610,0,0,3,7,3,1,2.0,2,0,3832080610,270000
2630,10810,2470,1657300450,0,0,4,9,3,1,2.0,1,0,1657300450,340000
2300,19250,1460,1151100035,0,0,4,7,4,1,1.0,1,0,1151100035,450000
1810,8000,1840,3876311490,0,0,5,7,4,4,1.0,1,0,3876311490,580000
1290,4000,1820,9297300590,0,3,3,7,4,4,1.0,1,1,9297300590,435000
2780,6029,3000,3260350100,0,0,3,9,4,1,2.0,2,0,3260350100,690000
2110,7680,2000,3886902615,0,0,3,8,4,3,2.0,1,0,3886902615,720000
1390,13020,2210,2193300620,0,0,3,8,3,2,1.0,1,0,2193300620,403000
1030,7520,1870,7016100120,0,0,5,7,3,3,1.0,1,0,7016100120,440000
1200,7952,1200,8857600220,0,0,5,7,3,1,1.0,1,0,8857600220,178500
1900,8350,1420,1645000580,0,0,3,7,4,1,1.0,1,0,1645000580,270000
710,9900,1070,4337600205,0,0,3,6,2,1,1.0,1,1,4337600205,129888
1360,7800,1610,1545805730,0,0,3,7,3,1,1.0,1,0,1545805730,260000
2990,8190,2150,8650100120,0,0,4,8,5,1,2.0,1,0,8650100120,339950
1640,25788,1620,4047200820,0,0,3,6,3,1,2.0,1,0,4047200820,250000
2050,16140,2550,1822059156,0,0,3,10,3,4,1.0,2,0,1822059156,680000
1860,3745,1810,8812401450,0,0,4,7,10,4,2.0,1,1,8812401450,660000
3680,10030,3710,1854750090,0,2,3,11,3,1,2.0,2,0,1854750090,1230000
1830,9220,1770,6071200455,0,0,5,8,3,1,1.0,1,0,6071200455,550000
2570,12927,2580,6790200110,0,0,3,8,5,1,2.0,1,0,6790200110,675000
1900,12736,2730,6710100131,0,1,3,10,3,3,2.0,1,0,6710100131,981000
1150,9600,1170,8856004415,0,0,4,6,3,1,1.5,1,0,8856004415,168000
4260,16772,3490,3276940100,0,0,3,11,4,1,2.0,2,0,3276940100,1000000
1260,9790,1530,9407100300,0,0,3,7,3,1,1.0,1,0,9407100300,320000
2220,10768,2660,1224049095,0,1,4,9,6,4,1.0,1,0,1224049095,959000
1270,5120,1840,7899800586,0,0,3,7,4,4,1.0,1,1,7899800586,372000
1920,10343,1920,2607730110,0,0,3,8,3,1,2.0,1,0,2607730110,391500
1080,4961,1520,1781500180,0,0,3,7,2,1,1.5,1,1,1781500180,390000
890,5000,1160,2341800195,0,0,4,6,2,1,1.0,1,1,2341800195,302000
1100,1280,1580,52000067,0,0,3,7,3,3,2.0,3,1,52000067,495000
1640,1290,1440,1972202023,0,2,3,8,3,2,3.0,2,1,1972202023,504500
2170,4800,1390,2919700540,0,0,3,7,4,2,1.5,1,1,2919700540,555000
2630,5000,2600,6613000375,0,0,5,9,4,3,2.0,1,1,6613000375,1550000
1250,5750,1370,2391600735,0,0,3,7,3,2,1.0,1,1,2391600735,550000
3320,6050,3680,1337300145,0,0,5,10,4,1,2.5,1,1,1337300145,1800000
830,5356,1100,9164100035,0,0,4,7,1,3,1.0,1,1,9164100035,655000
3290,55023,2700,821069025,0,0,4,10,3,1,2.0,1,0,821069025,685000
1220,8340,1970,1566100555,0,0,4,7,4,4,1.0,1,1,1566100555,721000
2330,3600,1710,2397100705,0,0,3,9,4,4,1.5,1,1,2397100705,1520000
1620,217800,2240,822069066,0,0,3,7,4,1,2.0,1,0,822069066,365000
1220,8148,1600,3834000820,0,0,4,7,3,3,1.0,1,1,3834000820,458000
1150,7574,1170,1432700880,0,0,3,6,2,1,1.0,1,0,1432700880,280000
1000,3060,1320,3658700395,0,0,4,7,4,3,1.0,1,1,3658700395,628000
3440,6528,3310,1564000410,0,0,3,10,4,1,2.0,2,0,1564000410,781500
1300,8301,1900,984100450,0,0,4,7,3,3,1.0,1,0,984100450,295000
750,4653,1700,4449800063,0,0,5,7,2,1,1.0,1,1,4449800063,435000
1000,8640,1550,7694600201,0,0,3,7,3,2,1.0,1,1,7694600201,300000
880,6160,1010,844001145,0,0,4,5,2,1,1.0,1,0,844001145,208500
2680,6908,2305,8682281960,0,0,3,9,2,1,1.0,2,0,8682281960,930000
860,3500,1290,1604600790,0,0,3,6,2,1,1.0,1,1,1604600790,316000
1310,8067,1290,1796380330,0,0,4,7,3,1,1.0,1,0,1796380330,249900
1540,4000,2220,3416600490,0,0,4,8,3,2,2.0,1,1,3416600490,675000
1440,4756,1610,3904901520,0,0,3,7,3,1,2.0,1,0,3904901520,447000
1510,3817,1510,1556200155,0,0,3,8,3,1,1.5,1,1,1556200155,675000
1580,1201,1490,567000401,0,0,3,8,4,3,3.0,2,1,567000401,546000
1310,1608,1370,6450300673,0,0,3,7,3,1,3.0,2,1,6450300673,310000
880,6120,1360,4440400155,0,0,3,7,3,2,1.0,1,1,4440400155,190000
1320,8114,2110,2450000165,0,0,3,8,3,1,1.0,1,0,2450000165,650000
1130,3201,1740,9828701605,0,0,3,8,3,3,2.0,2,1,9828701605,585000
2910,8400,2480,856000985,0,0,3,10,4,1,2.0,2,0,856000985,1430000
2500,12760,3380,7504100360,0,0,3,9,4,1,1.0,1,0,7504100360,565000
1100,5880,960,7883606725,0,0,2,6,3,1,1.5,1,1,7883606725,174900
1381,1180,1381,2926049564,0,0,3,8,3,1,3.0,2,1,2926049564,360000
960,9624,1540,7418700040,0,0,3,7,3,1,1.0,1,1,7418700040,234000
2530,8172,1380,3756900027,0,0,3,7,8,4,1.0,1,0,3756900027,575000
2200,5046,2200,7237300610,0,0,3,7,3,1,2.0,2,0,7237300610,315000
1250,7920,1300,1312900180,0,0,3,7,3,1,1.0,1,0,1312900180,225000
1850,13600,1830,3824100211,0,0,4,7,3,3,1.0,1,0,3824100211,370000
1000,4017,1640,455000395,0,0,3,7,3,3,1.0,1,1,455000395,606000
1410,8330,1830,2472950120,0,0,4,7,3,1,1.0,1,0,2472950120,272500
960,4080,1680,7977201709,0,0,3,7,3,3,1.0,1,1,7977201709,475000
1500,13680,1350,5095400040,0,0,4,7,3,1,1.0,1,0,5095400040,270000
1440,6350,1960,2324039152,0,0,3,8,4,4,1.0,1,1,2324039152,624000
1730,6490,1390,1442300035,0,0,3,7,3,1,1.5,1,1,1442300035,355000
960,3844,1020,6145601725,0,0,3,7,3,1,1.0,1,1,6145601725,345000
2380,7378,2260,7137950210,0,0,3,8,4,1,2.0,1,0,7137950210,342000
1120,34200,1620,2720069019,0,2,4,7,3,1,1.5,1,0,2720069019,316000
2960,36384,2800,1560920040,0,0,3,9,4,1,2.0,1,0,1560920040,539950
790,6655,1090,7812801785,0,0,3,6,3,3,1.0,1,1,7812801785,221347
1870,4795,2290,8860500300,0,0,3,8,3,1,2.0,2,0,8860500300,330000
1470,13000,1850,6142100090,0,0,4,8,4,2,1.0,1,0,6142100090,279000
1750,4560,2100,4083302225,0,0,4,8,4,3,1.5,1,1,4083302225,850000
1100,11761,1910,2591700037,0,0,4,7,3,3,1.0,1,0,2591700037,746000
600,2221,1790,5458300580,0,0,3,7,2,3,1.0,1,1,5458300580,478000
2420,3150,1590,3362400650,0,0,5,7,4,1,1.5,1,1,3362400650,820000
2530,8620,4120,5553300375,0,3,3,11,3,3,2.0,2,1,5553300375,2160000
3850,14050,2970,2024059111,0,1,3,10,3,1,2.0,2,0,2024059111,820000
2470,7947,2600,6649900090,0,2,4,8,3,3,2.0,1,1,6649900090,887000
1360,9997,1530,3356403400,0,0,4,7,3,1,1.0,1,0,3356403400,159000
2800,4000,2010,2771604190,0,1,3,8,7,3,2.0,1,1,2771604190,824000
2270,5000,1210,6638900265,0,0,3,9,4,1,2.0,3,1,6638900265,812000
1750,9024,1890,8731960540,0,0,4,7,4,1,2.0,1,0,8731960540,242000
3550,7871,3920,7853301400,0,0,3,9,4,1,2.0,2,0,7853301400,625000
1570,9719,1640,123039176,0,0,4,7,4,3,1.5,1,1,123039176,399888
1670,6801,1670,4178500150,0,0,4,7,3,1,2.0,1,0,4178500150,289000
1860,29279,2500,7702600930,0,0,3,9,3,1,1.0,2,0,7702600930,400000
4460,26027,3770,3892500150,0,0,3,12,3,1,2.0,1,0,3892500150,1550000
1080,4240,1530,6021500970,0,0,3,7,2,1,1.0,1,1,6021500970,345000
1080,4240,1530,6021500970,0,0,3,7,2,1,1.0,1,1,6021500970,874950
1280,4280,1650,9136100056,0,0,5,7,3,4,1.0,1,1,9136100056,875000
2540,32647,2740,205000120,0,0,3,9,4,1,2.0,2,0,205000120,628990
1280,4000,1390,3019300090,0,0,4,6,2,4,1.0,1,1,3019300090,535000
1430,9348,1910,5492200090,0,0,3,8,4,3,1.0,1,0,5492200090,770126
1870,9672,2670,1777600900,0,0,5,8,4,4,1.0,1,0,1777600900,710000
860,4800,1510,9297301050,0,2,3,7,3,3,1.0,1,1,9297301050,465000
2200,8038,1690,5745600040,0,0,4,7,3,1,1.0,1,1,5745600040,359000
720,4120,1290,2114700090,0,0,3,4,2,1,1.0,1,1,2114700090,151000
2970,9707,2970,2597530650,0,0,3,9,3,1,2.0,1,0,2597530650,820000
960,7080,1160,1099600620,0,0,4,7,3,1,1.0,1,0,1099600620,160000
1420,5000,1490,3693901720,0,0,4,7,4,1,1.5,1,1,3693901720,535000
1300,10240,1950,7417100123,0,0,3,7,3,3,1.0,1,1,7417100123,365000
3090,5788,3080,8691410730,0,0,3,9,4,1,2.0,2,0,8691410730,708000
1200,8400,1200,3832300090,0,0,4,7,3,1,1.0,1,0,3832300090,215000
4065,18713,3070,2525049113,0,0,4,10,4,1,2.0,1,0,2525049113,1950000
2570,6533,2460,1523059103,0,0,5,7,4,1,2.0,1,0,1523059103,390000
1530,5467,1640,3187600100,0,0,4,7,3,1,1.0,1,1,3187600100,570000
1500,13430,1500,1628700107,0,0,3,7,3,1,1.0,1,0,1628700107,383000
2490,5880,2650,1152700120,0,0,3,9,4,1,2.0,2,0,1152700120,370000
3040,9742,2490,808300180,0,0,3,7,4,1,2.0,2,0,808300180,454000
2190,22077,3220,3585300194,0,4,3,10,5,4,1.0,1,1,3585300194,1400000
1690,7000,2390,3342700610,0,0,3,7,4,1,1.0,1,0,3342700610,371000
1430,10350,1890,7376300085,0,0,3,7,3,1,1.0,1,0,7376300085,530000
1400,15300,2060,6204000040,0,0,4,8,4,4,1.0,1,0,6204000040,608000
1350,7200,1100,3992700475,0,0,5,7,3,1,1.0,1,1,3992700475,450000
